1_libra_srs-uji1,0,0.065075254,0,0,0,0,0.133588334,0.106189268,0,0.121506889,0.375674588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_libra_srs-uji1,0.083823658,0.065075254,0.124007894,0.505714356,0,0,0,0,0.147181625,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.640050488,0.480493795,0.281651055,0.264969459,0.272276431,0.586719803,0.346042042,0.454654982,0.122366552,0.306326379,0.274729672,0.090620073,0.193863604,0.103444566,0.039245317,0.04577492,0.106258578,0,0.105479085,0.077796647,0.021353351,0.048704355,0.200835387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.640050488,0.297934268,0.188947222,0.147785829,0.263368261,0.416711768,0.345615301,0.527344727,0.087140006,0.121344263,0.174562789,0.056276666,0.234395529,0.087779745,0.046420611,0.027072016,0.19838302,0,0.078271559,0.066015743,0.069648449,0.094256476,0.451474457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.480493795,0.297934268,0.328825049,0.517140541,0.181585004,0.233713311,0.310572172,0.269644541,0.110031331,0.246824514,0.20510382,0.092488958,0.191907628,0.110839127,0.029307558,0.034183725,0.07935162,0,0.078769511,0.08335781,0.015946223,0.457779101,0.028487752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.281651055,0.188947222,0.328825049,0.277004803,0.204447678,0.161391244,0.232827472,0.148536488,0.067559405,0.138024033,0.121065115,0.050336008,0.139159634,0.075826288,0.015386782,0.017946822,0.04166045,0,0.041354837,0.057026011,0.044081116,0.092843215,0.063387678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.264969459,0.147785829,0.517140541,0.277004803,0.105814429,0.128377311,0.083781161,0.178657979,0.054018999,0.190561543,0.083290683,0.052671818,0.082004894,0.045665845,0.017324937,0.020207445,0.046908097,0,0.046563988,0.034343511,0.009426486,0.43280348,0.016840315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.272276431,0.263368261,0.181585004,0.204447678,0.105814429,0.33253352,0.269762726,0.172461476,0.057065092,0.030919071,0.103332991,0.025740269,0.307459747,0.057484036,0.015199657,0.017728563,0.041153801,0,0.040851904,0.043231514,0.008270123,0.088306815,0.095097917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.586719803,0.416711768,0.233713311,0.161391244,0.128377311,0.33253352,0.370415115,0.255392225,0.113162456,0.051454874,0.093060088,0.030731006,0.207453507,0.095663733,0.036293386,0.042331849,0.098266083,0,0.097545221,0.071944984,0.019747207,0.04504094,0.230345462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.346042042,0.345615301,0.310572172,0.232827472,0.083781161,0.269762726,0.370415115,0.216658345,0.083855689,0.038129111,0.149403281,0.022772303,0.613804217,0.070888778,0.026894139,0.031368764,0.072817172,0,0.072282999,0.053312701,0.168942783,0.033376255,0.115981731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.454654982,0.527344727,0.269644541,0.148536488,0.178657979,0.172461476,0.255392225,0.216658345,0.090805264,0.227317412,0.137099048,0.067246969,0.192559027,0.076763716,0.160615906,0.166477062,0.116518544,0,0.066136228,0.057731014,0.15497879,0.051739692,0.251187532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.122366552,0.087140006,0.110031331,0.067559405,0.054018999,0.057065092,0.113162456,0.083855689,0.090805264,0.058003009,0.361255061,0.290180382,0.04836832,0.456503411,0,0.095437979,0.115714468,0.215610889,0.167100375,0.331210371,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.306326379,0.121344263,0.246824514,0.138024033,0.190561543,0.030919071,0.051454874,0.038129111,0.227317412,0.058003009,0.152015939,0.290644409,0.15240338,0.04542036,0,0,0,0,0,0.078560964,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.274729672,0.174562789,0.20510382,0.121065115,0.083290683,0.103332991,0.093060088,0.149403281,0.137099048,0.361255061,0.152015939,0.397107116,0.09958265,0.18601054,0,0,0,0.105128574,0.354963182,0.278286895,0,0,0.038780206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.090620073,0.056276666,0.092488958,0.050336008,0.052671818,0.025740269,0.030731006,0.022772303,0.067246969,0.290180382,0.290644409,0.397107116,0.05214642,0.158094621,0,0,0,0.07172099,0.18657916,0.130116598,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.193863604,0.234395529,0.191907628,0.139159634,0.082004894,0.307459747,0.207453507,0.613804217,0.192559027,0.04836832,0.15240338,0.09958265,0.05214642,0.037875733,0,0,0,0,0,0.06551146,0.063206038,0,0.110396625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.103444566,0.087779745,0.110839127,0.075826288,0.045665845,0.057484036,0.095663733,0.070888778,0.076763716,0.456503411,0.04542036,0.18601054,0.158094621,0.037875733,0,0.085939796,0.104198328,0.194152853,0,0.063507435,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.039245317,0.046420611,0.029307558,0.015386782,0.017324937,0.015199657,0.036293386,0.026894139,0.160615906,0,0,0,0,0,0,0,0.069943035,0,0.037021557,0.236353282,0.258355641,0.028962704,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.04577492,0.027072016,0.034183725,0.017946822,0.020207445,0.017728563,0.042331849,0.031368764,0.166477062,0.095437979,0,0,0,0,0.085939796,0,0.081580098,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.106258578,0.19838302,0.07935162,0.04166045,0.046908097,0.041153801,0.098266083,0.072817172,0.116518544,0.115714468,0,0,0,0,0.104198328,0.069943035,0.081580098,0,0.047882317,0,0.171825979,0.037459293,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0,0,0,0,0,0,0,0,0,0.215610889,0,0.105128574,0.07172099,0,0.194152853,0,0,0,0.161229775,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.105479085,0.078271559,0.078769511,0.041354837,0.046563988,0.040851904,0.097545221,0.072282999,0.066136228,0.167100375,0,0.354963182,0.18657916,0,0,0.037021557,0,0.047882317,0.161229775,0.226325612,0.020143404,0.045944618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.077796647,0.066015743,0.08335781,0.057026011,0.034343511,0.043231514,0.071944984,0.053312701,0.057731014,0.331210371,0.078560964,0.278286895,0.130116598,0.06551146,0.063507435,0.236353282,0,0,0,0.226325612,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.021353351,0.069648449,0.015946223,0.044081116,0.009426486,0.008270123,0.019747207,0.168942783,0.15497879,0,0,0,0,0.063206038,0,0.258355641,0,0.171825979,0,0.020143404,0,0.015758588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.048704355,0.094256476,0.457779101,0.092843215,0.43280348,0.088306815,0.04504094,0.033376255,0.051739692,0,0,0,0,0,0,0.028962704,0,0.037459293,0,0.045944618,0,0.015758588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_srsv6-uji24,0.200835387,0.451474457,0.028487752,0.063387678,0.016840315,0.095097917,0.230345462,0.115981731,0.251187532,0,0,0.038780206,0,0.110396625,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.109243589,0.165810549,0.405139663,0.323108313,0.136186626,0.185981608,0.124045338,0.096882863,0.243494992,0.108579515,0.039283363,0.270895946,0.142170091,0.168932947,0.154194292,0.074677099,0.183602801,0.019457924,0.44667155,0.244101106,0.26410932,0.161104154,0,0.10920205,0.046154931,0.162642594,0.265981532,0.160663373,0.019077709,0.033655976,0.026065475,0,0.021768619,0.01359196,0.207275885,0.203694286,0.019482886,0.031623715,0.095699218,0.115133716,0,0,0,0.072361339,0.01770466,0.069262114,0.180164888,0.181868859,0.043864641,0.015919225,0.014271606,0.011046594,0.067096279,0.015626591,0,0.091324296,0.134375449,0,0.074531277,0.04552124,0.045889081,0,0.379007456,0.083593529,0.010297813,0.264367221,0.021274439,0.053545389,0.105311958,0.037761207,0,0,0,0.168258427,0.085295824,0.018993773,0,0.198224122,0,0.015726042,0.032413202,0.018944955,0.188325787,0.170339509,0.185107076,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.109243589,0.070610134,0.030837733,0.02395383,0.01971521,0.065754203,0,0,0.120931159,0,0,0.07295108,0,0.086784764,0.015997802,0.4352051,0.106431048,0.030919293,0.030435678,0.085032132,0.081340326,0.093389011,0.089153366,0,0.184115477,0,0.624677526,0.02739536,0.030315118,0.117646569,0.041418913,0.056303698,0.117596076,0.021598079,0.097240826,0.028109285,0.030958959,0.050251141,0.095859553,0.182951329,0,0,0,0.024656588,0.028133297,0.110059817,0.068871662,0.136669602,0.100590884,0.025296182,0.02267806,0.017553408,0.037651384,0.024831176,0,0.015572074,0.0229129,0,0,0,0,0,0.13728735,0.209133927,0.016363569,0.234349428,0.11492647,0.085085415,0.06888587,0.060003822,0,0,0.053432948,0.028690424,0.237894674,0.030181741,0,0.03649902,0,0.144917834,0.049641578,0.030104167,0.03211219,0.018930308,0.024908671,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.165810549,0.070610134,0.202071395,0.136128376,0.008019355,0.075737695,0,0.026810234,0.105902722,0.036787117,0.34478041,0.112983088,0.048167721,0.035300554,0.07802422,0.048267913,0.044439334,0.012576726,0.184906079,0.035504407,0.074273314,0.136698074,0,0,0.029832468,0,0.069282001,0.038887061,0.012330972,0.021753707,0.016847549,0,0.014070255,0.00878523,0.133973794,0.20241834,0.01259286,0.083688767,0.061855663,0.074417247,0,0,0,0.04677111,0.011443495,0.04476791,0.212273063,0.016352383,0,0.01028947,0.009224523,0.007140021,0.043368012,0.010100324,0,0.022104188,0.090202982,0,0,0.029422879,0.103387839,0,0.08912445,0.054031091,0.006656042,0.095323928,0.013750839,0.034609327,0,0.024407143,0,0,0,0.040725372,0.055131378,0.088253244,0,0.106725354,0,0.010164605,0.020950433,0.012245165,0.045582488,0.065213187,0.060582683,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.405139663,0.030837733,0.202071395,0.33676409,0.25114243,0.21931699,0.14627925,0.065334323,0.197394666,0.12804133,0.046324521,0.370755486,0.167652688,0.134808542,0.181832109,0.021080161,0.023233181,0.022945567,0.281116911,0.018561942,0.060363601,0.020386192,0,0,0,0,0.030257694,0.020330415,0.022497202,0.162497872,0.030737457,0,0.025670431,0.016028185,0.244428059,0.369301491,0.022975003,0.152685702,0.032338554,0.032500423,0,0,0,0.085331401,0.150085325,0.019551597,0.070831884,0.029834053,0.051726949,0.018772591,0.016829652,0.013026588,0.079122631,0.018427504,0,0.011556217,0.01700393,0,0,0,0,0,0.024388437,0.023597128,0.012143595,0.023645648,0.025087674,0.063142876,0,0,0,0,0,0.021291497,0,0.022398221,0,0.027086347,0,0.018544781,0,0.022340652,0.02383083,0.014048402,0.018485014,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.323108313,0.02395383,0.136128376,0.33676409,0.238128676,0.350671828,0.227250707,0.139494316,0.226288576,0.234853382,0.102953095,0.224530789,0.307508526,0.209430499,0.228980955,0.01637444,0.062978348,0.017823431,0.061225847,0.050315987,0.105258342,0.055260995,0,0,0,0,0.023503274,0.055109801,0.017475155,0.030828826,0.023875939,0,0.019940025,0.012450216,0.016488513,0.016203602,0.017846296,0.028967278,0.087660348,0.025245358,0,0,0,0.066282884,0.016217443,0.015187096,0.284632295,0.023174202,0.080359898,0.014581988,0.013072771,0.010118664,0.061460097,0.014313935,0,0.031325521,0.046092673,0,0,0.041697392,0.042034334,0,0.066109908,0.018329544,0.009432782,0.018367233,0.019487356,0.0490475,0,0,0,0,0,0.057715012,0,0.017398269,0,0.021039866,0,0.014405032,0.029690447,0.017353552,0.064598399,0.092418549,0.085856311,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.136186626,0.01971521,0.008019355,0.25114243,0.238128676,0.186815827,0.408382858,0.221143503,0.426371882,0.116852264,0,0.284754353,0.233631652,0.715564975,0.083313351,0.01347699,0.01485346,0.014669583,0.014440133,0.011867039,0.038591718,0.013033321,0,0,0,0,0.019344379,0.012997662,0.090000852,0.103888302,0.019651102,0,0.016411646,0.010247156,0.013570878,0.013336381,0.014688402,0.02384153,0.020674717,0.020778203,0,0,0,0.011698257,0.0959527,0.078216855,0.171649026,0.019073537,0.099210374,0.012001711,0.01075955,0.008328171,0.017863607,0.011781091,0,0.007388133,0.010870969,0,0,0,0,0,0.01559204,0.015086139,0.007763655,0.015117159,0.100364129,0.040368566,0,0,0,0,0,0.013612101,0,0.014319653,0,0.017316871,0,0.011856068,0,0.014282848,0.01523555,0.008981438,0.011817858,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.185981608,0.065754203,0.075737695,0.21931699,0.350671828,0.186815827,0.155953024,0.069655027,0.440198857,0.257386556,0.049388065,0.187359057,0.511382972,0.143723732,0.457443487,0.044948479,0.049539286,0.048926017,0.048160754,0.039578969,0.348102686,0.043468753,0,0,0,0,0.064517407,0.043349822,0.047969984,0.084626336,0.065540387,0,0.054736149,0.03417633,0.045261615,0.044479522,0.048988783,0.079516312,0.06895435,0.069299497,0,0,0,0.110482581,0.044517518,0.041689175,0.152929193,0.063614092,0.055147767,0.040028128,0.035885269,0.02777613,0.317251548,0.039292313,0,0.024640912,0.036256875,0,0,0,0,0,0.052002597,0.050315317,0.025893356,0.050418774,0.053493556,0.13463731,0,0,0,0,0,0.045399103,0,0.04775893,0,0.057755256,0,0.039542378,0.124884131,0.047636179,0.050813632,0.029954908,0.039414939,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.124045338,0,0,0.14627925,0.227250707,0.408382858,0.155953024,0.125577854,0.303909575,0.117103148,0,0.217809748,0.153330628,0.347653444,0.075885813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136144611,0,0.09942338,0,0,0,0,0,0,0,0,0,0,0,0.121764629,0,0,0,0,0,0,0,0,0.078509599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.096882863,0,0.026810234,0.065334323,0.139494316,0.221143503,0.069655027,0.125577854,0.080632936,0.052303077,0,0.097282782,0.068483758,0.248494414,0.033893721,0,0.049657951,0,0.048276117,0.039673775,0.064509736,0.043572876,0,0,0,0,0,0.114556121,0,0,0,0,0,0,0,0,0,0,0.069119521,0,0,0,0,0,0,0,0.166341052,0,0.098806185,0,0,0,0,0,0,0.024699936,0.036343724,0,0.052730058,0.046083632,0.12247118,0.074236577,0.052127162,0,0,0,0,0,0.07450705,0,0.070838302,0,0.057793149,0.04550785,0,0,0,0,0,0,0.086506048,0,0.050935349,0.090079983,0.079018704,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.243494992,0.120931159,0.105902722,0.197394666,0.226288576,0.426371882,0.440198857,0.303909575,0.080632936,0.158023348,0.184325994,0.283702291,0.327518303,0.416414237,0.269448567,0.188653638,0.116812091,0.115366021,0,0,0,0,0,0,0.067172493,0,0.118656518,0,0,0,0,0,0,0,0,0,0,0,0,0.127451449,0.077902532,0.122548465,0,0.082729942,0,0.076672213,0.0874178,0,0.063839275,0,0,0.130990498,0.063165611,0,0,0,0.085492581,0,0,0,0,0,0.095640036,0.092536893,0,0.185454329,0,0,0,0.054956521,0,0,0,0,0.124136967,0,0,0,0,0,0.144566366,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.108579515,0,0.036787117,0.12804133,0.234853382,0.116852264,0.257386556,0.117103148,0.052303077,0.158023348,0.125599741,0.259949988,0.253058526,0.107920328,0.194878926,0.104437599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862678,0,0,0,0,0,0,0,0,0,0,0,0.053663314,0,0,0.056704123,0,0.118471788,0,0,0.129075443,0.040972783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.039283363,0,0.34478041,0.046324521,0.102953095,0,0.049388065,0,0,0.184325994,0.125599741,0.034488597,0.156553107,0,0.125544546,0.094903403,0.104596351,0.103301504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069755797,0.109732837,0.073474284,0.094469413,0.065528191,0.061364972,0.170039032,0.093637664,0,0,0,0.117292037,0.028280002,0,0,0,0.076552109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.270895946,0.07295108,0.112983088,0.370755486,0.224530789,0.284754353,0.187359057,0.217809748,0.097282782,0.283702291,0.259949988,0.034488597,0.184208559,0.317903685,0.155928804,0.090447045,0,0,0.088408506,0,0.02904969,0,0,0,0.04052145,0,0.071578915,0,0,0.129631346,0.059169007,0,0,0,0.279532443,0.163301764,0,0,0.031125544,0.07688441,0.02982626,0,0,0.049906399,0.096194794,0.046252105,0.12596921,0,0.077021407,0,0,0.025075929,0.03810432,0,0,0.022245494,0,0.067861329,0.080517094,0.115142273,0,0.040860711,0.140989415,0.05582239,0,0.111874339,0.048293285,0.060774405,0.072760276,0.03315223,0,0,0,0,0.074884966,0,0.086211559,0,0.035187307,0,0.029552946,0.043005322,0,0,0.035583293,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.142170091,0,0.048167721,0.167652688,0.307508526,0.233631652,0.511382972,0.153330628,0.068483758,0.327518303,0.253058526,0.156553107,0.184208559,0.253006538,0.390712157,0.090017751,0.099211703,0.097983516,0,0,0,0,0,0,0,0,0,0,0.123980088,0,0,0,0,0,0,0,0,0,0,0,0.06616475,0.104083762,0,0.070264802,0,0.107747119,0.209047475,0,0.054220442,0,0,0.111253812,0.053648281,0,0,0,0.072611187,0,0,0,0,0,0,0,0,0,0.138255953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.168932947,0.086784764,0.035300554,0.134808542,0.209430499,0.715564975,0.143723732,0.347653444,0.248494414,0.416414237,0.107920328,0,0.317903685,0.253006538,0.069935112,0.05932462,0,0,0,0,0.082715826,0,0,0,0.142093317,0,0.085152396,0,0.104756772,0,0.1684773,0,0,0,0.086245426,0,0,0,0,0.09146397,0,0,0,0,0,0.146063625,0.175058502,0,0.091626946,0,0,0,0,0,0,0,0,0.051629895,0.061258587,0.087601931,0,0,0.167725181,0.066407967,0,0.133089026,0.11681914,0,0.086557778,0.039438874,0,0,0,0,0.089085373,0,0.102559822,0,0,0.203294286,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18_SoftwareRequirementsSpecification-uji18,0.154194292,0.015997802,0.07802422,0.181832109,0.228980955,0.083313351,0.457443487,0.075885813,0.033893721,0.269448567,0.194878926,0.125544546,0.155928804,0.390712157,0.069935112,0.112981937,0.135744762,0.196646959,0.073321143,0.009629445,0.186519243,0.076026034,0,0.056753294,0,0.068559861,0.015696893,0.010546883,0.011670954,0.020589336,0.015945781,0,0.013317142,0.153727285,0.011012016,0.010821735,0.011918825,0.019346082,0.016776388,0.016860361,0.032746007,0.051512741,0,0.113818056,0.093470824,0.010142852,0.074414435,0.015477119,0.026834575,0.009738724,0.008730779,0.061819164,0.383100362,0.009559703,0,0.005995061,0.044757643,0,0,0,0,0,0.012652077,0.012241567,0.006299776,0.012266738,0.013014823,0.032756857,0,0,0,0,0,0.095321836,0,0.011619605,0,0.014051682,0,0.009620543,0,0.011589741,0.012362805,0.045604105,0.009589537,,,,,,,,,,,,,,,,,,,,
