11_5hlmnSRS_uji11;45;0.2963
1_libra_srs-uji1;7;1.0
22_horus_urd-uji22;45;0.0575
9_PINES Reports Software Requirements Specification_Final uji9.doc;32;0.0
29_PDT-O7SRS-uji29;33;0.2754
18_SoftwareRequirementsSpecification-uji18;37;0.3824
7_16hlmnExemplu_cerinte_software -uji7.doc;4;1.0
12_15hlmnSRS4.0_uji12;68;0.2374
4.argos_urd-uji4;38;0.0
13_T1-Req-uji13;30;0.2542
24_srsv6-uji24;11;0.7778
15_bpms-uji15;5;0.4333
2_SRS_sample V1.2;16;0.0
14_yh-rr-ss-jw1-uji14;15;1.0
average;0.40816428571428576
